movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
Chicken Little,0.05,0.2,0.95,0.1,0.0,0.7,0.0,0.3,0.0,0.1,0.0,0.9,0.2,0.95,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earth Girls Are Easy,0.2,0.05,0.0,0.05,0.0,0.85,0.0,0.7,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.75,0.1
Little Darlings,0.05,0.0,0.0,0.1,0.0,0.2,0.0,0.15,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turtles All the Way Down,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Casablanca,0.2,0.1,0.0,0.15,0.05,0.05,0.1,0.0,0.0,0.9,0.15,0.0,0.0,1.0,0.7,0.85,0.0,0.1,0.05,0.4,0.6,0.95,0.0,0.0,0.0,0.25,0.9,0.0,0.0,0.0,0.0,0.0
Rogue One: A Star Wars Story,0.95,0.92,0.0,0.05,0.1,0.01,0.05,0.0,0.0,0.85,0.9,0.15,0.7,1.0,0.75,0.0,0.05,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.9,0.0,0.0,0.8,0.0,1.0
Waiting...,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
Promising Young Woman,0.1,0.0,0.0,0.25,0.05,0.6,0.4,0.75,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.1,0.0,0.7,0.15,0.2,0.15,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0.3,0.95,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.6,0.7,0.9,0.99,0.95,0.05,0.0,0.15,0.15,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Predators,0.95,0.7,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.6,0.2,0.0,0.1,1.0,0.0,0.0,0.2,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9
Scream 7,0.2,0.05,0.0,0.05,0.0,0.5,0.1,0.7,0.0,0.3,0.0,0.1,0.0,1.0,0.0,0.0,0.9,0.1,0.0,0.85,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Reservoir Dogs,0.7,0.0,0.0,0.8,0.0,0.2,0.95,0.9,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.85,0.75,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
V for Vendetta,0.85,0.6,0.0,0.7,0.15,0.1,0.8,0.25,0.0,0.95,0.4,0.05,0.2,0.98,0.75,0.8,0.3,0.1,0.0,0.7,0.2,0.05,0.0,0.25,0.0,0.9,0.6,0.0,0.0,0.0,0.0,0.0
Serial Mom,0.0,0.0,0.0,0.05,0.7,0.2,0.6,0.8,0.0,0.9,0.0,0.0,0.0,1.0,0.2,0.7,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Overboard,0.05,0.0,0.0,0.05,0.0,0.85,0.0,0.7,0.0,0.6,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.1,0.05,0.0,0.9,0.95,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Angel Heart,0.2,0.05,0.0,0.5,0.0,0.1,0.95,0.25,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.15,0.0,0.9,0.85,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Deliverance,0.85,0.7,0.0,0.15,0.05,0.0,0.1,0.0,0.0,0.9,0.4,0.0,0.0,1.0,0.3,0.6,0.3,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.1,0.0,0.0,0.0,0.0
Mary,0.01,0.01,0.0,0.05,0.9,0.01,0.01,0.01,0.0,0.95,0.0,0.0,0.0,1.0,0.05,0.9,0.0,0.05,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Vision Quest,0.1,0.25,0.0,0.4,0.05,0.15,0.0,0.05,0.0,0.8,0.0,0.2,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Species II,0.6,0.4,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.05,0.0,0.0,0.95
Confidential Informant,0.2,0.0,0.0,0.05,0.1,0.0,0.8,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.1,0.0,0.0
True Grit,0.75,0.95,0.0,0.1,0.05,0.05,0.0,0.0,0.0,0.8,0.2,0.7,0.0,1.0,0.4,0.0,0.0,0.15,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.9,0.0,0.5,0.0,0.0
Descendants: The Rise of Red,0.2,0.4,0.0,0.05,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.9,0.3,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0
Big Game,0.85,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.1,0.0,0.0
Enter the Dragon,0.98,0.95,0.0,0.05,0.02,0.01,0.03,0.0,0.0,0.15,0.1,0.0,0.0,0.99,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,0.95,0.6,0.0,0.05,0.1,0.0,0.8,0.0,0.0,0.75,0.15,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.1,0.0,0.0
Hot Tub Time Machine,0.1,0.2,0.0,0.05,0.0,0.85,0.0,0.7,0.0,0.25,0.0,0.6,0.3,1.0,0.0,0.0,0.05,0.1,0.15,0.15,0.0,0.2,0.75,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Meet Me Next Christmas,0.05,0.0,0.0,0.0,0.0,0.45,0.0,0.15,0.0,0.6,0.0,0.8,0.0,0.9,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.7,0.65,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Hobbit: The Battle of the Five Armies,0.95,0.9,0.0,0.1,0.05,0.05,0.0,0.0,0.0,0.7,0.85,0.6,0.98,1.0,0.2,0.0,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.25,0.0,0.0
Saturday Night Fever,0.2,0.0,0.0,0.15,0.05,0.6,0.0,0.1,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.95,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Days to Kill,0.95,0.2,0.0,0.05,0.1,0.05,0.7,0.0,0.0,0.8,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.65,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
Bandits,0.7,0.4,0.0,0.05,0.0,0.65,0.8,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.75,0.0,0.0,0.0
Murphy's Romance,0.01,0.0,0.0,0.0,0.01,0.25,0.0,0.05,0.0,0.7,0.0,0.0,0.0,1.0,0.01,0.01,0.0,0.05,0.0,0.0,0.0,0.95,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Shallows,0.7,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
The Rocky Horror Picture Show,0.1,0.15,0.0,0.35,0.0,0.85,0.05,0.7,0.0,0.2,0.0,0.05,0.25,1.0,0.0,0.0,0.2,0.9,0.95,0.1,0.05,0.15,0.2,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Don't Fuck in the Woods,0.05,0.1,0.0,0.05,0.0,0.0,0.15,0.1,0.0,0.2,0.0,0.0,0.0,0.95,0.0,0.0,0.2,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
The Shootist,0.85,0.1,0.0,0.15,0.7,0.05,0.0,0.0,0.0,0.9,0.2,0.0,0.0,1.0,0.8,0.95,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.98,0.0,0.0,0.0,0.0
Tag,0.75,0.2,0.0,0.05,0.0,0.9,0.0,0.85,0.0,0.6,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Banshee Chapter,0.6,0.2,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.1,0.0,0.0
The Lovely Bones,0.05,0.1,0.0,0.3,0.15,0.0,0.1,0.0,0.0,0.9,0.05,0.2,0.0,1.0,0.0,0.1,0.1,0.1,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
American Me,0.05,0.0,0.0,0.05,0.7,0.1,0.05,0.15,0.0,0.9,0.0,0.0,0.0,1.0,0.2,0.75,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Edge of Darkness,0.85,0.1,0.0,0.05,0.0,0.0,0.7,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Carriers,0.7,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.1
There's Something in the Barn,0.05,0.1,0.0,0.0,0.0,0.15,0.0,0.2,0.0,0.3,0.0,0.05,0.05,0.95,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
North by Northwest,0.85,0.92,0.0,0.75,0.0,0.1,0.05,0.02,0.0,0.8,0.7,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.95,0.15,0.05,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
Airplane II: The Sequel,0.2,0.1,0.0,0.0,0.0,0.85,0.0,0.75,0.0,0.1,0.0,0.4,0.05,1.0,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.0,0.15,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Wolf Man,0.75,0.6,0.0,0.15,0.05,0.0,0.1,0.0,0.0,0.65,0.2,0.05,0.4,1.0,0.25,0.2,0.9,0.05,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
