movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,historical drama,romantic comedy,science fiction,dark_comedy
Ed Wood,0.05,0.01,0.0,0.6,0.95,0.8,0.05,0.9,0.0,0.9,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
Indiana Jones and the Dial of Destiny,0.95,0.92,0.0,0.05,0.08,0.1,0.01,0.0,0.0,0.2,0.7,0.65,0.15,0.99,0.25,0.2,0.01,0.08,0.0,0.1,0.0,0.01,0.0,0.2,0.0,0.4,0.02,0.01,0.0,0.0,0.0,0.05
Miss Peregrine's Home for Peculiar Children,0.2,0.75,0.0,0.3,0.05,0.15,0.05,0.0,0.0,0.6,0.1,0.8,0.95,0.9,0.1,0.1,0.5,0.1,0.05,0.65,0.0,0.05,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.05
Hairspray,0.05,0.05,0.0,0.1,0.1,0.85,0.0,0.15,0.0,0.7,0.0,0.9,0.0,1.0,0.2,0.0,0.0,0.9,0.95,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.75,0.0,0.0
Rio Bravo,0.75,0.2,0.0,0.15,0.0,0.4,0.1,0.3,0.0,0.7,0.1,0.25,0.0,1.0,0.05,0.0,0.0,0.1,0.0,0.2,0.1,0.15,0.0,0.0,0.0,0.15,0.0,0.95,0.05,0.0,0.0,0.0
Armor,0.2,0.05,0.0,0.1,0.7,0.0,0.05,0.0,0.0,0.85,0.0,0.0,0.0,0.95,0.6,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
Street Fighter,0.95,0.6,0.0,0.05,0.1,0.2,0.0,0.0,0.0,0.4,0.1,0.5,0.15,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.15
Phantom Thread,0.05,0.0,0.0,0.8,0.6,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.1,0.6,0.0,0.5,0.0,0.2,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
A Beautiful Mind,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.2,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.9,0.0,0.0,0.0
300,0.98,0.95,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.7,0.8,0.0,0.2,0.99,0.75,0.85,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0
Mercy,0.05,0.0,0.0,0.1,0.2,0.0,0.15,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0
The Smurfs,0.05,0.2,0.95,0.1,0.0,0.7,0.0,0.2,0.0,0.1,0.0,0.9,0.5,0.95,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Carol,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venom: Let There Be Carnage,0.85,0.2,0.0,0.05,0.0,0.1,0.15,0.2,0.0,0.4,0.05,0.0,0.1,1.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.9,0.0
1992,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swordfish,0.95,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
One Crazy Summer,0.1,0.25,0.0,0.05,0.0,0.7,0.0,0.15,0.0,0.5,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
The Lost World,0.85,0.95,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.75,0.6,0.4,1.0,0.1,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.2,0.0
The Wolverine,0.95,0.85,0.0,0.05,0.1,0.05,0.1,0.0,0.0,0.7,0.2,0.2,0.15,1.0,0.15,0.15,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Beauty and the Beast,0.05,0.1,0.95,0.7,0.0,0.15,0.0,0.0,0.0,0.6,0.05,0.9,0.8,1.0,0.0,0.0,0.0,0.9,0.95,0.05,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Critters 3,0.6,0.4,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.5,0.1,1.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.5
Bonnie and Clyde,0.7,0.2,0.0,0.65,0.85,0.25,0.95,0.4,0.0,0.9,0.1,0.0,0.0,1.0,0.7,0.0,0.05,0.15,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.6,0.0,0.1,0.8,0.0,0.0,0.0
Tremors,0.8,0.65,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.55,0.0,0.5,0.1,1.0,0.0,0.0,0.75,0.0,0.0,0.4,0.0,0.0,0.0,0.3,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.6
Alien: Romulus,0.85,0.7,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.65,0.2,0.0,0.15,1.0,0.05,0.05,0.9,0.05,0.0,0.2,0.0,0.0,0.0,0.95,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Legends of the Fall,0.75,0.6,0.0,0.15,0.2,0.05,0.0,0.0,0.0,0.9,0.7,0.1,0.0,1.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.05,0.0,0.0,0.65,0.0,0.0,0.0
Hotel Transylvania,0.1,0.25,0.95,0.15,0.0,0.8,0.0,0.0,0.0,0.2,0.05,0.9,0.7,0.95,0.0,0.0,0.3,0.2,0.1,0.15,0.0,0.1,0.2,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6
Village of the Damned,0.2,0.1,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.4,0.0,0.05,0.0,0.95,0.0,0.0,0.7,0.05,0.0,0.3,0.0,0.0,0.0,0.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
The Estate,0.1,0.05,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0
The Ghost Writer,0.05,0.0,0.0,0.15,0.7,0.1,0.1,0.15,0.0,0.9,0.05,0.0,0.0,0.95,0.2,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.8,0.0,0.0,0.0
FernGully: The Last Rainforest,0.1,0.75,0.95,0.6,0.0,0.5,0.0,0.05,0.0,0.4,0.15,0.9,0.85,0.95,0.05,0.0,0.0,0.3,0.2,0.05,0.0,0.25,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.05,0.0
Sunset Boulevard,0.05,0.01,0.0,0.75,0.3,0.1,0.15,0.2,0.0,0.95,0.15,0.0,0.0,1.0,0.0,0.0,0.05,0.3,0.15,0.6,0.9,0.25,0.0,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0
Gor II,0.85,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.25,0.7,0.95,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Poker Face,0.05,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.0,0.4,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.8,0.0,0.05,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Knowing,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
The Experiment,0.2,0.05,0.0,0.1,0.05,0.0,0.7,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.1,0.0,0.1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.0
Mission: Impossible III,0.98,0.95,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.15,0.2,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Extraordinary Measures,0.05,0.0,0.0,0.0,0.8,0.05,0.0,0.0,0.0,0.95,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Hitch,0.1,0.05,0.0,0.05,0.0,0.9,0.0,0.7,0.0,0.6,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.85,0.95,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
The Way,0.05,0.2,0.0,0.15,0.8,0.0,0.0,0.0,0.0,0.9,0.05,0.0,0.0,0.9,0.7,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Bone Collector,0.75,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Final Destination 5,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.05,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
The Accountant,0.65,0.05,0.0,0.0,0.0,0.1,0.8,0.15,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
