movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,historical_drama,romantic_comedy,science_fiction,dark_comedy
Behind the Candelabra,0.05,0.0,0.0,0.1,0.95,0.3,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.95,0.8,0.0,0.0,0.2,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.85,0.05,0.0,0.35
Papillon,0.6,0.65,0.0,0.1,0.95,0.05,0.9,0.0,0.0,0.9,0.2,0.0,0.0,1.0,0.8,0.0,0.0,0.05,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.9,0.0,0.0,0.0
A Streetcar Named Desire,0.0,0.0,0.0,0.65,0.05,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.05
The Parent Trap,0.05,0.1,0.0,0.05,0.0,0.7,0.0,0.15,0.0,0.4,0.0,0.95,0.0,1.0,0.0,0.0,0.0,0.1,0.15,0.15,0.0,0.3,0.6,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
17 Again,0.05,0.0,0.0,0.0,0.05,0.8,0.0,0.2,0.0,0.75,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.65,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boy Kills World,0.7,0.65,0.0,0.2,0.05,0.1,0.15,0.0,0.0,0.8,0.25,0.05,0.75,0.95,0.1,0.0,0.4,0.15,0.0,0.3,0.0,0.05,0.0,0.0,0.0,0.6,0.0,0.0,0.05,0.0,0.9,0.15
Horizon: An American Saga - Chapter 2,0.2,0.3,0.0,0.05,0.7,0.05,0.1,0.0,0.0,0.85,0.15,0.1,0.0,0.95,0.8,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.1,0.0,0.9,0.0,0.0,0.0
Eighth Grade,0.01,0.01,0.0,0.25,0.01,0.65,0.01,0.4,0.0,0.9,0.0,0.05,0.0,1.0,0.01,0.0,0.0,0.05,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.05,0.0,0.0
Prospect,0.2,0.15,0.0,0.05,0.1,0.1,0.05,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.05
A Family Affair,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.15,0.0,0.5,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terminator 2: Judgment Day,0.98,0.95,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.85,0.6,0.05,1.0,0.0,0.0,0.2,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.99,0.0
Speak,0.0,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvin and the Chipmunks: The Squeakquel,0.1,0.2,0.95,0.05,0.0,0.8,0.0,0.15,0.0,0.1,0.0,0.9,0.1,1.0,0.0,0.0,0.0,0.3,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Friday the 13th,0.65,0.1,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.05,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.05,0.05
Barbie,0.05,0.2,0.95,0.4,0.0,0.9,0.0,0.7,0.0,0.6,0.1,0.85,0.75,1.0,0.05,0.0,0.0,0.8,0.95,0.1,0.0,0.8,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Firebrand,0.1,0.0,0.0,0.05,0.85,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.8,0.0,0.0,0.0
Rushmore,0.01,0.05,0.0,0.35,0.01,0.9,0.01,0.8,0.0,0.7,0.0,0.1,0.0,1.0,0.01,0.0,0.0,0.05,0.0,0.01,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senna,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.99,0.9,0.05,0.0,0.0,0.0,0.98,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.95,0.0,0.0,0.0
House Party,0.1,0.05,0.0,0.05,0.0,0.95,0.05,0.15,0.0,0.1,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.15,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
While You Were Sleeping,0.05,0.01,0.0,0.02,0.0,0.75,0.0,0.15,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.95,0.9,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
The Great Escape,0.95,0.9,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.9,0.8,0.1,0.0,1.0,0.9,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.95,0.0,0.9,0.0,0.0,0.0
Fruitvale Station,0.0,0.0,0.0,0.15,0.95,0.05,0.9,0.0,0.0,0.98,0.0,0.0,0.0,1.0,0.1,0.9,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
August Rush,0.1,0.6,0.0,0.25,0.0,0.15,0.0,0.0,0.0,0.75,0.05,0.8,0.5,1.0,0.0,0.0,0.0,0.9,0.7,0.2,0.0,0.65,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Greenland,0.95,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.75,0.7,0.2,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.85,0.1,0.0,0.0,0.0,0.9,0.0
Elvira: Mistress of the Dark,0.2,0.3,0.0,0.15,0.0,0.75,0.1,0.85,0.0,0.2,0.05,0.1,0.6,0.95,0.05,0.0,0.7,0.25,0.15,0.5,0.1,0.05,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.5,0.0
The Godfather,0.35,0.05,0.0,0.1,0.7,0.05,0.95,0.0,0.0,0.9,0.8,0.0,0.0,1.0,0.6,0.85,0.0,0.1,0.0,0.2,0.25,0.05,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
"Oh, Canada",0.05,0.1,0.0,0.05,0.0,0.8,0.0,0.75,0.0,0.6,0.0,0.2,0.0,1.0,0.15,0.1,0.0,0.25,0.15,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Margin Call,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
Bleed for This,0.0,0.0,0.0,0.01,0.95,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escape from Germany,0.8,0.75,0.0,0.1,0.6,0.05,0.2,0.0,0.0,0.85,0.15,0.1,0.0,1.0,0.9,0.0,0.0,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.9,0.0,0.95,0.0,0.0,0.0
Pokémon: Detective Pikachu,0.6,0.85,0.95,0.2,0.05,0.7,0.5,0.65,0.0,0.4,0.1,0.9,0.75,0.98,0.0,0.0,0.1,0.25,0.15,0.8,0.0,0.15,0.1,0.6,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
The Incredibles,0.95,0.9,1.0,0.6,0.0,0.85,0.0,0.0,0.0,0.7,0.1,0.98,0.15,1.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.2
Saving Christmas Spirit,0.05,0.1,0.0,0.05,0.0,0.25,0.0,0.05,0.0,0.3,0.0,0.7,0.15,0.95,0.0,0.0,0.0,0.1,0.1,0.05,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zombie Strippers!,0.2,0.0,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.85
The Chronicles of Narnia: Prince Caspian,0.7,0.95,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.6,0.8,0.9,0.98,0.95,0.15,0.0,0.05,0.15,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.2,0.0,0.0,0.0
"Greystoke: The Legend of Tarzan, Lord of the Apes",0.95,0.98,0.0,0.15,0.75,0.05,0.0,0.0,0.0,0.8,0.85,0.6,0.7,1.0,0.65,0.0,0.0,0.2,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.15,0.0,0.0,0.8,0.0,0.0,0.0
In Bruges,0.2,0.05,0.0,0.65,0.0,0.9,0.8,0.95,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.7,0.15,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Sex with Strangers,0.0,0.0,0.0,0.1,0.0,0.4,0.05,0.6,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
The Burial,0.1,0.0,0.0,0.2,0.05,0.0,0.25,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.05,0.0,0.05,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0
The Bridges of Madison County,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,1.0,0.1,0.2,0.0,0.05,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mars Attacks!,0.2,0.1,0.95,0.15,0.0,0.8,0.0,0.0,0.0,0.1,0.05,0.6,0.3,1.0,0.2,0.0,0.7,0.1,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.0,0.0,0.0,0.9,0.75
There's Something About Mary,0.05,0.0,0.0,0.05,0.0,0.95,0.0,0.8,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.0,0.0
Inside Llewyn Davis,0.01,0.0,0.0,0.85,0.6,0.1,0.15,0.2,0.0,0.95,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.9,0.7,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This Is Where I Leave You,0.01,0.01,0.0,0.05,0.01,0.45,0.01,0.3,0.0,0.85,0.01,0.15,0.01,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.1,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0
