movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark_comedy,historical drama,romantic comedy,science fiction
My Darling Clementine,0.2,0.15,0.0,0.1,0.05,0.05,0.1,0.0,0.0,0.7,0.05,0.05,0.0,1.0,0.6,0.0,0.0,0.1,0.0,0.15,0.05,0.3,0.0,0.0,0.0,0.1,0.0,0.95,0.0,0.75,0.0,0.0
Mr. Monk's Last Case: A Monk Movie,0.1,0.05,0.0,0.05,0.05,0.7,0.6,0.65,0.0,0.4,0.0,0.2,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.9,0.0,0.05,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.1,0.0
Sinister,0.05,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.05,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Watchmen,0.85,0.6,0.0,0.75,0.2,0.05,0.9,0.0,0.0,0.95,0.7,0.0,0.15,0.99,0.3,0.4,0.6,0.1,0.0,0.8,0.45,0.05,0.0,0.7,0.0,0.9,0.1,0.0,0.1,0.0,0.0,0.0
Salt,0.95,0.2,0.0,0.05,0.1,0.0,0.8,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
How to Train Your Dragon,0.85,0.95,1.0,0.7,0.0,0.8,0.0,0.1,0.0,0.65,0.2,0.98,0.9,1.0,0.05,0.0,0.0,0.6,0.15,0.05,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0
300,0.95,0.8,0.0,0.1,0.2,0.05,0.0,0.0,0.0,0.6,0.75,0.1,0.3,0.95,0.7,0.8,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0
Nacho Libre,0.2,0.3,0.0,0.1,0.0,0.85,0.05,0.6,0.0,0.4,0.0,0.7,0.25,1.0,0.0,0.0,0.0,0.45,0.55,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.05,0.2,0.0
Southpaw,0.95,0.05,0.0,0.1,0.7,0.05,0.15,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Batman Returns,0.95,0.9,0.0,0.7,0.0,0.1,0.8,0.2,0.0,0.75,0.15,0.05,0.75,1.0,0.0,0.0,0.5,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Twilight,0.1,0.15,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.6,0.0,0.2,0.1,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.9,0.7,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Eddie the Eagle,0.2,0.1,0.0,0.05,0.95,0.7,0.0,0.6,0.0,0.8,0.0,0.8,0.0,1.0,0.7,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.9,0.2,0.0
Walk Hard: The Dewey Cox Story,0.1,0.05,0.0,0.05,0.7,0.95,0.0,0.8,0.0,0.2,0.0,0.15,0.0,1.0,0.6,0.0,0.0,0.9,0.85,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0
Gladiator,0.95,0.85,0.0,0.1,0.7,0.05,0.15,0.0,0.0,0.9,0.9,0.1,0.05,1.0,0.8,0.95,0.0,0.15,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.2,0.75,0.05,0.0,0.0,0.0,0.0
The Amateur,0.05,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0
Alien: Covenant,0.85,0.7,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.6,0.55,0.0,0.0,1.0,0.0,0.0,0.95,0.15,0.0,0.2,0.0,0.0,0.0,0.98,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Human Centipede III (Final Sequence),0.01,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.99,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Aftermath,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.6,0.8,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0
Thread: An Insidious Tale,0.05,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Glass,0.7,0.05,0.0,0.05,0.1,0.0,0.2,0.05,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Sleeping Dogs,0.85,0.7,0.0,0.05,0.0,0.1,0.9,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.75,0.1,0.05,0.0,0.0,0.0,0.8,0.0,0.0,0.15,0.0,0.0,0.0
Aria,0.01,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.95,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Night Before,0.05,0.0,0.0,0.0,0.0,0.85,0.0,0.7,0.0,0.2,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.25,0.0
The Dead Don't Hurt,0.2,0.05,0.0,0.05,0.0,0.1,0.15,0.25,0.0,0.3,0.0,0.0,0.0,0.95,0.0,0.0,0.7,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Endless Love,0.05,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Anora,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Passion of the Christ,0.05,0.0,0.0,0.2,0.95,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,1.0,0.9,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.98,0.0,0.0
Angel Has Fallen,0.95,0.1,0.0,0.05,0.0,0.05,0.15,0.0,0.0,0.7,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Don't Turn Out the Lights,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Perfection,0.05,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Work It,0.2,0.05,0.0,0.05,0.0,0.75,0.0,0.0,0.0,0.3,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
The Man in the Iron Mask,0.75,0.6,0.0,0.2,0.85,0.05,0.1,0.0,0.0,0.9,0.65,0.15,0.05,0.95,0.9,0.95,0.0,0.1,0.0,0.7,0.05,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
The Killer,0.95,0.0,0.0,0.2,0.0,0.05,0.9,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.8,0.7,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Staying Together,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.25,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Mac and Me,0.05,0.6,0.95,0.1,0.0,0.4,0.0,0.1,0.0,0.3,0.05,0.9,0.7,1.0,0.0,0.0,0.0,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeepers Creepers,0.25,0.1,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.15,0.95,0.0,0.0,0.9,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.1
The Satire,0.01,0.0,0.0,0.05,0.0,0.7,0.0,0.8,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Perks of Being a Wallflower,0.01,0.01,0.0,0.2,0.05,0.1,0.01,0.05,0.0,0.95,0.0,0.15,0.0,1.0,0.01,0.0,0.01,0.25,0.05,0.01,0.0,0.6,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0
Maximum Risk,0.95,0.8,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Fear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
One Hundred and One Dalmatians,0.1,0.65,0.95,0.2,0.0,0.7,0.0,0.0,0.0,0.25,0.05,0.9,0.1,1.0,0.0,0.0,0.05,0.15,0.2,0.1,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0
Matilda: The Musical,0.05,0.2,0.0,0.15,0.0,0.6,0.0,0.25,0.0,0.75,0.0,0.9,0.2,1.0,0.0,0.0,0.0,0.8,0.95,0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Mortal Kombat,0.95,0.7,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.4,0.25,0.4,0.8,1.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.75,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.0
Papillon,0.65,0.7,0.0,0.1,0.95,0.05,0.9,0.0,0.0,0.9,0.2,0.0,0.0,1.0,0.85,0.0,0.0,0.05,0.0,0.15,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.9,0.0,0.0
Liar Liar,0.01,0.05,0.0,0.0,0.0,0.95,0.0,0.7,0.0,0.6,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.1,0.9,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
