movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark_comedy,historical drama,romantic comedy,science fiction
Blacklight,0.95,0.05,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Source Code,0.7,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.95
Love Don't Cost a Thing,0.05,0.0,0.0,0.05,0.0,0.4,0.0,0.1,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.05,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
Harold & Kumar Escape from Guantanamo Bay,0.2,0.5,0.0,0.05,0.0,0.95,0.1,0.8,0.0,0.1,0.0,0.2,0.0,0.95,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0
Eternals,0.75,0.8,0.0,0.2,0.6,0.1,0.15,0.0,0.0,0.7,0.75,0.4,0.9,1.0,0.65,0.6,0.1,0.15,0.05,0.25,0.0,0.1,0.0,0.95,0.0,0.5,0.1,0.0,0.05,0.0,0.0,0.0
Moneyball,0.05,0.0,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annabelle,0.05,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.99,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Final Destination: Bloodlines,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Madame Web,0.1,0.2,0.0,0.15,0.4,0.05,0.0,0.0,0.0,0.7,0.0,0.1,0.3,1.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Valkyrie,0.7,0.1,0.0,0.05,0.85,0.0,0.05,0.0,0.0,0.9,0.2,0.0,0.0,0.95,0.95,0.9,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0
Dog Day Afternoon,0.1,0.0,0.0,0.05,0.0,0.0,0.95,0.1,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
A Knight's Tale,0.75,0.8,0.0,0.2,0.3,0.7,0.05,0.6,0.0,0.85,0.6,0.65,0.7,1.0,0.75,0.0,0.0,0.4,0.5,0.1,0.0,0.6,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.9,0.7,0.0
Wind River,0.65,0.5,0.0,0.1,0.0,0.05,0.7,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.05,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Daylight's End,0.75,0.6,0.0,0.15,0.05,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.2,0.25,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Halloween H20: 20 Years Later,0.2,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Raging Bull,0.1,0.0,0.0,0.75,0.95,0.05,0.8,0.1,0.0,0.98,0.05,0.0,0.0,1.0,0.8,0.0,0.0,0.15,0.0,0.05,0.2,0.0,0.0,0.0,0.9,0.25,0.0,0.0,0.0,0.9,0.0,0.0
Good Will Hunting,0.0,0.0,0.0,0.1,0.05,0.6,0.05,0.55,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.0
Airplane!,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.9,0.0,0.05,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.05
Sophie's Choice,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Supernova,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Cry Freedom,0.05,0.0,0.0,0.1,0.95,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.9,0.9,0.98,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
A Dog's Purpose,0.05,0.1,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.7,0.05,0.9,0.15,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Sound of Music,0.05,0.1,0.0,0.15,0.05,0.1,0.0,0.0,0.0,0.6,0.1,0.85,0.0,1.0,0.2,0.5,0.0,0.95,0.9,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regression,0.05,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Blank Check,0.0,0.0,0.0,0.05,0.0,0.8,0.0,0.75,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Longest Yard,0.95,0.1,0.0,0.05,0.0,0.8,0.1,0.75,0.0,0.6,0.05,0.15,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.1,0.0
Maid in Manhattan,0.05,0.05,0.0,0.05,0.0,0.9,0.0,0.1,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0
Monster Summer,0.05,0.1,0.0,0.05,0.0,0.2,0.0,0.15,0.0,0.5,0.0,0.1,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.1,0.0,0.15,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Indecent Proposal,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.1,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.15,0.0
Sex Appeal,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gorky Park,0.1,0.05,0.0,0.25,0.05,0.05,0.6,0.05,0.0,0.85,0.05,0.0,0.0,0.95,0.2,0.0,0.0,0.05,0.0,0.3,0.15,0.05,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.4,0.0,0.0
Ironclad,0.75,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.6,0.0,0.0,1.0,0.95,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0
Westworld,0.85,0.7,0.0,0.6,0.1,0.2,0.4,0.0,0.0,0.9,0.5,0.1,0.75,1.0,0.2,0.2,0.5,0.4,0.05,0.8,0.1,0.3,0.0,0.95,0.0,0.8,0.1,0.0,0.3,0.0,0.0,0.0
Epic Movie,0.1,0.15,0.0,0.0,0.0,0.95,0.05,0.8,0.0,0.1,0.2,0.25,0.1,1.0,0.1,0.0,0.05,0.05,0.05,0.05,0.0,0.05,0.1,0.1,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0
Gifted,0.01,0.05,0.0,0.1,0.0,0.2,0.0,0.05,0.0,0.9,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
The Spitfire Grill,0.05,0.0,0.0,0.2,0.0,0.6,0.0,0.15,0.0,0.8,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0
Red Heat,0.95,0.2,0.0,0.05,0.0,0.8,0.1,0.75,0.0,0.6,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Green Lantern,0.7,0.65,0.0,0.1,0.0,0.15,0.0,0.05,0.0,0.3,0.25,0.1,0.8,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.95
Auntie Mame,0.01,0.02,0.0,0.05,0.03,0.95,0.01,0.15,0.0,0.7,0.01,0.5,0.01,1.0,0.02,0.0,0.0,0.1,0.2,0.02,0.0,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.2,0.0
Braven,0.7,0.65,0.0,0.05,0.1,0.15,0.2,0.0,0.0,0.75,0.0,0.25,0.0,0.95,0.1,0.2,0.0,0.05,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.1,0.0,0.0,0.0
Pinocchio,0.1,0.5,0.95,0.6,0.15,0.4,0.05,0.2,0.0,0.7,0.15,0.9,0.75,1.0,0.1,0.0,0.05,0.3,0.25,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.05,0.0
City Slickers,0.05,0.1,0.0,0.05,0.0,0.9,0.0,0.2,0.0,0.6,0.0,0.7,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.6,0.0
Scrooged,0.05,0.01,0.0,0.1,0.05,0.95,0.02,0.8,0.0,0.7,0.01,0.15,0.05,1.0,0.05,0.0,0.01,0.2,0.1,0.05,0.01,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.2,0.0
Mindcage,0.2,0.05,0.0,0.1,0.0,0.0,0.25,0.0,0.0,0.4,0.0,0.0,0.0,0.95,0.0,0.0,0.15,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0
Strange Days,0.7,0.1,0.0,0.85,0.05,0.15,0.9,0.2,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.6,0.0,0.8,0.75,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.3
"O Brother, Where Art Thou?",0.2,0.75,0.0,0.15,0.05,0.9,0.05,0.8,0.0,0.6,0.1,0.3,0.1,1.0,0.7,0.0,0.0,0.95,0.85,0.25,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.65,0.2,0.0
