movie,action,adventure,animation,art,biography,comedy,crime,dark_comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark comedy,historical drama,romantic comedy,science fiction
Casualties of War,0.05,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.95,0.0,0.0,0.9,0.0,0.0
Anon,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Slumber Party Massacre,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.05,0.0,0.0,0.0
A Family Affair,0.05,0.1,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Casablanca,0.2,0.05,0.0,0.15,0.1,0.05,0.0,0.0,0.0,0.85,0.1,0.0,0.0,1.0,0.7,0.9,0.0,0.25,0.05,0.3,0.4,0.95,0.0,0.0,0.0,0.15,0.9,0.0,0.0,0.0,0.0,0.0
Good Time,0.7,0.05,0.0,0.2,0.1,0.15,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.6,0.0,0.0,0.0
The Little Things,0.65,0.05,0.0,0.1,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.05,0.0,0.0,0.0
Wind River,0.65,0.5,0.0,0.1,0.0,0.05,0.8,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Cash Out,0.7,0.1,0.0,0.05,0.0,0.85,0.9,0.0,0.0,0.6,0.0,0.05,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.8,0.0,0.0,0.0
Marriage Story,0.0,0.0,0.0,0.05,0.1,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
The Addams Family,0.1,0.2,0.0,0.15,0.0,0.85,0.05,0.0,0.0,0.25,0.0,0.95,0.1,1.0,0.0,0.0,0.2,0.15,0.1,0.05,0.0,0.05,0.1,0.0,0.0,0.05,0.0,0.0,0.7,0.0,0.0,0.0
Deep Water,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.85,0.0,0.0,0.0,0.7,0.0,0.0,0.05,0.0,0.0,0.0
Body of Evidence,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.7,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Dark Angel,0.7,0.4,0.0,0.1,0.05,0.0,0.2,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.05,0.0,0.1,0.0,0.0,0.0,0.85,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Presence,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Polar Express,0.1,0.75,0.95,0.2,0.05,0.15,0.0,0.0,0.0,0.4,0.15,0.9,0.85,0.95,0.05,0.0,0.05,0.6,0.65,0.1,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05
The Revenant,0.95,0.9,0.0,0.15,0.85,0.0,0.1,0.0,0.0,0.98,0.7,0.0,0.0,1.0,0.8,0.9,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.8,0.0,0.0,0.0,0.0
Knight of Cups,0.05,0.1,0.0,0.65,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.05,0.0,0.3,0.15,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.0,0.0
The Little Shop of Horrors,0.05,0.0,0.0,0.2,0.0,0.7,0.0,0.0,0.0,0.6,0.0,0.1,0.2,1.0,0.0,0.0,0.6,0.9,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.85,0.0,0.0,0.1
Hunter x Hunter,0.85,0.9,1.0,0.7,0.0,0.6,0.1,0.15,0.0,0.8,0.65,0.75,0.85,1.0,0.05,0.0,0.05,0.3,0.0,0.2,0.0,0.15,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
The Big Short,0.01,0.01,0.0,0.05,0.8,0.7,0.05,0.0,0.0,0.9,0.01,0.0,0.0,0.9,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.75,0.85,0.0,0.0
Exposed,0.05,0.01,0.0,0.0,0.4,0.0,0.1,0.0,0.85,0.3,0.0,0.0,0.0,0.0,0.7,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Ingrid Goes West,0.01,0.01,0.0,0.25,0.01,0.15,0.05,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.1,0.05,0.0,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.0
"Synecdoche, New York",0.01,0.01,0.0,0.85,0.1,0.05,0.01,0.0,0.01,0.95,0.05,0.0,0.0,1.0,0.01,0.0,0.01,0.2,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.0
Mike and Dave Need Wedding Dates,0.01,0.01,0.0,0.01,0.0,0.95,0.01,0.0,0.0,0.15,0.01,0.1,0.01,1.0,0.01,0.0,0.01,0.05,0.01,0.01,0.01,0.1,0.0,0.0,0.01,0.05,0.01,0.01,0.8,0.0,0.9,0.01
Thunderbolt,0.95,0.7,0.0,0.05,0.1,0.2,0.8,0.15,0.0,0.6,0.1,0.1,0.05,1.0,0.0,0.0,0.1,0.15,0.0,0.65,0.0,0.05,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Christmas Chronicles,0.6,0.75,0.8,0.1,0.05,0.65,0.0,0.2,0.0,0.3,0.15,0.95,0.7,0.95,0.05,0.0,0.05,0.25,0.15,0.1,0.0,0.1,0.15,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
La Cocina,0.01,0.01,0.0,0.15,0.05,0.05,0.0,0.0,0.65,0.35,0.0,0.0,0.0,0.65,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Star Trek: Generations,0.85,0.7,0.0,0.1,0.2,0.15,0.05,0.0,0.0,0.6,0.65,0.3,0.05,1.0,0.15,0.1,0.0,0.1,0.0,0.1,0.0,0.25,0.0,0.95,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
The Beverly Hillbillies,0.05,0.15,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.1,0.0,0.8,0.1,1.0,0.05,0.0,0.0,0.1,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.15,0.0
Blair Witch,0.01,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.85,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.95,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Lucky Number Slevin,0.6,0.2,0.0,0.3,0.0,0.1,0.95,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.98,0.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.7,0.0,0.0,0.0
The Martian,0.1,0.2,0.0,0.05,0.05,0.15,0.0,0.0,0.0,0.7,0.15,0.1,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.9
End of the Road,0.1,0.05,0.0,0.15,0.0,0.2,0.05,0.15,0.0,0.8,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Memphis Belle,0.2,0.1,0.0,0.05,0.7,0.0,0.0,0.0,0.0,0.65,0.15,0.05,0.0,0.95,0.9,0.85,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
The Outfit,0.1,0.0,0.0,0.2,0.05,0.05,0.85,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.05,0.0,0.6,0.25,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.1,0.0,0.0
Heart and Souls,0.0,0.05,0.95,0.1,0.0,0.15,0.0,0.0,0.0,0.5,0.0,0.8,0.7,1.0,0.05,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.1
He's Just Not That Into You,0.01,0.0,0.0,0.05,0.02,0.85,0.01,0.0,0.0,0.7,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.02,0.05,0.0,0.95,0.9,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.0
Yentl,0.05,0.1,0.0,0.25,0.5,0.15,0.0,0.0,0.0,0.8,0.1,0.3,0.1,1.0,0.65,0.0,0.0,0.7,0.6,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.75,0.1,0.0
The Remaining,0.2,0.05,0.0,0.1,0.0,0.05,0.15,0.0,0.0,0.6,0.0,0.0,0.0,0.95,0.05,0.1,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Precious,0.01,0.01,0.0,0.15,0.25,0.05,0.01,0.0,0.0,0.95,0.01,0.05,0.0,1.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.0
Janet Planet,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
Hitman,0.95,0.2,0.0,0.05,0.0,0.05,0.9,0.05,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
We Bought a Zoo,0.05,0.15,0.0,0.05,0.05,0.7,0.0,0.0,0.0,0.65,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0
The Boy in the Striped Pajamas,0.01,0.05,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.95,0.0,0.2,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.9,0.0,0.0
