movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,historical drama,romantic comedy,science fiction,dark_comedy
Nefarious,0.6,0.2,0.0,0.05,0.0,0.0,0.85,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Meet Joe Black,0.1,0.2,0.0,0.35,0.4,0.15,0.0,0.05,0.0,0.9,0.25,0.1,0.6,1.0,0.15,0.0,0.0,0.1,0.0,0.3,0.0,0.75,0.0,0.0,0.0,0.2,0.0,0.0,0.45,0.0,0.5,0.0
Die Hard,0.98,0.75,0.0,0.05,0.0,0.1,0.15,0.12,0.0,0.6,0.0,0.05,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Dressed to Kill,0.2,0.0,0.0,0.05,0.0,0.05,0.15,0.1,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.05,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
The Spy Who Loved Me,0.95,0.9,0.0,0.1,0.0,0.2,0.7,0.15,0.0,0.6,0.8,0.3,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.8,0.1,0.5,0.0,0.4,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Garfield Movie,0.01,0.05,0.95,0.01,0.01,0.8,0.01,0.0,0.01,0.1,0.01,0.9,0.05,0.95,0.01,0.01,0.01,0.05,0.05,0.01,0.01,0.05,0.05,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.15
Shutter Island,0.65,0.5,0.0,0.4,0.05,0.0,0.8,0.1,0.0,0.9,0.1,0.0,0.05,1.0,0.15,0.0,0.75,0.1,0.0,0.95,0.2,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.15,0.0,0.0,0.0
Airport '77,0.6,0.1,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.7,0.15,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.05
Knights of Badassdom,0.95,0.7,0.0,0.05,0.0,0.6,0.1,0.0,0.0,0.2,0.15,0.1,0.1,0.9,0.0,0.0,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75
Blade II,0.95,0.8,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.2,0.1,0.0,0.7,1.0,0.0,0.0,0.6,0.05,0.0,0.15,0.0,0.0,0.0,0.9,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Kraven the Hunter,0.95,0.7,0.0,0.1,0.2,0.05,0.8,0.0,0.0,0.75,0.2,0.0,0.1,1.0,0.15,0.0,0.6,0.15,0.0,0.65,0.05,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
X-Men,0.95,0.8,0.0,0.05,0.1,0.15,0.1,0.0,0.0,0.7,0.2,0.5,0.8,1.0,0.05,0.1,0.2,0.0,0.0,0.25,0.0,0.1,0.0,0.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
High Life,0.2,0.15,0.0,0.4,0.05,0.05,0.1,0.25,0.0,0.75,0.1,0.0,0.05,0.95,0.05,0.0,0.15,0.05,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.05,0.0,0.8,0.0
Frost/Nixon,0.05,0.01,0.0,0.1,0.95,0.1,0.0,0.15,0.1,0.9,0.05,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.92,0.0,0.0,0.0
Gambit,0.75,0.6,0.0,0.1,0.2,0.4,0.8,0.3,0.0,0.7,0.05,0.15,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.35,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.2,0.0,0.0
Pirates of the Caribbean: At World's End,0.95,0.98,0.0,0.1,0.05,0.2,0.15,0.0,0.0,0.4,0.85,0.6,0.9,1.0,0.2,0.25,0.1,0.3,0.05,0.65,0.0,0.15,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1
Traffic,0.05,0.0,0.0,0.1,0.0,0.0,0.85,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.7,0.0,0.0,0.0
Minamata,0.01,0.01,0.0,0.05,0.85,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.9,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
The Hot Spot,0.75,0.5,0.0,0.05,0.0,0.1,0.6,0.1,0.0,0.65,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.15,0.0,0.0,0.0
Terminator: Dark Fate,0.95,0.7,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Twins,0.1,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.2,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Don't Move,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Coherence,0.05,0.0,0.0,0.2,0.0,0.1,0.0,0.25,0.0,0.6,0.0,0.0,0.1,1.0,0.0,0.0,0.3,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0
The Fugitive,0.8,0.65,0.0,0.05,0.1,0.05,0.75,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.15,0.1,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Bounty Hunter,0.65,0.1,0.0,0.05,0.0,0.7,0.0,0.6,0.0,0.5,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.8,0.85,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Jackie,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.8,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Speed Racer,0.95,0.9,0.7,0.65,0.0,0.2,0.05,0.0,0.0,0.1,0.8,0.85,0.75,1.0,0.0,0.0,0.0,0.6,0.4,0.05,0.0,0.1,0.0,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.15
Death Note,0.1,0.05,0.0,0.15,0.0,0.05,0.9,0.1,0.0,0.85,0.05,0.0,0.05,1.0,0.0,0.0,0.1,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.05,0.0
Jaws,0.75,0.6,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.0,1.0,0.0,0.0,0.9,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Uncle Frank,0.01,0.01,0.0,0.05,0.1,0.6,0.01,0.4,0.0,0.7,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0
Antwone Fisher,0.0,0.0,0.0,0.05,0.95,0.05,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.95,0.8,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
Splice,0.2,0.05,0.0,0.15,0.0,0.05,0.1,0.0,0.0,0.6,0.0,0.0,0.1,1.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.85,0.0
Waiting to Exhale,0.0,0.0,0.0,0.05,0.0,0.75,0.0,0.1,0.0,0.9,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Ghost,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Final Fantasy: The Spirits Within,0.8,0.95,0.98,0.75,0.0,0.1,0.0,0.0,0.0,0.6,0.85,0.7,0.9,1.0,0.0,0.0,0.05,0.3,0.0,0.15,0.0,0.05,0.0,0.95,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Terrifier 4,0.05,0.01,0.0,0.05,0.0,0.02,0.03,0.1,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.98,0.01,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Tolkien,0.1,0.2,0.0,0.3,0.95,0.05,0.0,0.0,0.0,0.8,0.5,0.1,0.1,0.95,0.9,0.9,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Vanilla Sky,0.2,0.05,0.0,0.15,0.0,0.1,0.05,0.0,0.0,0.75,0.0,0.0,0.05,0.95,0.0,0.0,0.1,0.2,0.0,0.6,0.25,0.8,0.05,0.2,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.15
A Bad Moms Christmas,0.01,0.01,0.0,0.0,0.0,0.95,0.0,0.8,0.0,0.2,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
Down Three Dark Streets,0.65,0.05,0.0,0.1,0.0,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.15,0.0,0.2,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.15,0.0,0.0,0.0
The Art of Racing in the Rain,0.05,0.1,0.0,0.2,0.6,0.3,0.0,0.15,0.0,0.95,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.75,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.0,0.0
