movie,action,adventure,animation,art,biography,comedy,crime,dark_comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark comedy,historical drama,romantic comedy,science fiction
My Cousin Vinny,0.05,0.0,0.0,0.1,0.0,0.95,0.2,0.0,0.0,0.4,0.0,0.7,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.1,0.8,0.0
The Ballad of Buster Scruggs,0.25,0.4,0.0,0.65,0.1,0.7,0.2,0.0,0.0,0.9,0.15,0.05,0.2,0.95,0.75,0.0,0.1,0.3,0.0,0.35,0.1,0.15,0.0,0.0,0.0,0.2,0.25,0.98,0.8,0.7,0.1,0.0
Vegas Vacation,0.1,0.25,0.0,0.05,0.0,0.95,0.05,0.7,0.0,0.15,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Sound of Freedom,0.2,0.05,0.0,0.05,0.6,0.0,0.3,0.0,0.1,0.75,0.1,0.2,0.0,0.9,0.25,0.0,0.1,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.35,0.05,0.0,0.0,0.35,0.0,0.0
The Goonies,0.7,0.95,0.0,0.1,0.0,0.8,0.05,0.15,0.0,0.6,0.0,0.9,0.2,1.0,0.0,0.0,0.05,0.1,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Tetris,0.01,0.02,0.0,0.05,0.85,0.1,0.0,0.0,0.65,0.7,0.01,0.05,0.0,0.7,0.9,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.75,0.0,0.0
This Is 40,0.05,0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.8,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
Ocean's Eleven,0.8,0.2,0.0,0.05,0.0,0.75,0.95,0.0,0.0,0.25,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.85,0.15,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.7,0.0,0.1,0.0
Babylon,0.65,0.2,0.0,0.75,0.3,0.8,0.4,0.0,0.0,0.95,0.6,0.05,0.0,1.0,0.7,0.0,0.0,0.5,0.4,0.1,0.2,0.35,0.0,0.0,0.0,0.15,0.0,0.0,0.9,0.7,0.3,0.0
Lola,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gamer,0.7,0.05,0.0,0.1,0.0,0.2,0.5,0.3,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Die Alone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anyone But You,0.05,0.01,0.0,0.02,0.0,0.25,0.0,0.1,0.0,0.8,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.7,0.65,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Martha,0.01,0.01,0.0,0.25,0.75,0.05,0.01,0.01,0.0,0.9,0.0,0.0,0.0,1.0,0.15,0.7,0.0,0.1,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Hancock,0.95,0.7,0.0,0.1,0.0,0.85,0.05,0.0,0.0,0.6,0.15,0.3,0.1,1.0,0.0,0.0,0.0,0.15,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.9,0.0,0.2,0.05
Christmas Oranges,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.05,0.0,0.4,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miss Bala,0.7,0.1,0.0,0.2,0.05,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Alien Resurrection,0.7,0.65,0.0,0.1,0.05,0.15,0.05,0.2,0.0,0.5,0.3,0.0,0.1,0.95,0.0,0.0,0.9,0.05,0.0,0.25,0.0,0.0,0.0,0.98,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Parent Trap,0.05,0.2,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.5,0.0,0.95,0.0,1.0,0.0,0.0,0.0,0.1,0.15,0.25,0.0,0.3,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.6,0.0
Our Friend,0.05,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.0
3000 Miles to Graceland,0.6,0.2,0.0,0.05,0.7,0.1,0.95,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.15,0.7,0.0,0.0
Once Upon a Time in the West,0.95,0.7,0.0,0.85,0.0,0.05,0.8,0.0,0.0,0.9,0.9,0.0,0.0,1.0,0.1,0.1,0.0,0.75,0.0,0.7,0.15,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0
Cinderella Man,0.2,0.05,0.0,0.1,0.95,0.05,0.0,0.0,0.0,0.9,0.15,0.2,0.0,0.98,0.85,0.9,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.98,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Trap,0.6,0.0,0.0,0.05,0.0,0.0,0.7,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence of Arabia,0.95,0.98,0.0,0.85,0.9,0.0,0.0,0.0,0.0,0.95,0.99,0.0,0.0,1.0,0.95,0.97,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
Run Hide Fight,0.95,0.0,0.0,0.05,0.0,0.0,0.8,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
A Midsummer Night's Dream,0.05,0.15,0.0,0.3,0.0,0.85,0.0,0.2,0.0,0.7,0.1,0.5,0.9,1.0,0.1,0.1,0.0,0.75,0.95,0.1,0.0,0.6,0.65,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Nowhere,0.05,0.1,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar 3: Europe's Most Wanted,0.6,0.85,1.0,0.1,0.0,0.9,0.05,0.0,0.0,0.2,0.15,0.95,0.25,1.0,0.0,0.0,0.0,0.2,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.65,0.0,0.0,0.0
127 Hours,0.6,0.75,0.0,0.2,0.95,0.05,0.0,0.0,0.0,0.9,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Dinner in America,0.01,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0
The Ghost and Mrs. Muir,0.0,0.05,0.0,0.15,0.0,0.1,0.0,0.05,0.0,0.6,0.0,0.4,0.3,0.95,0.05,0.05,0.0,0.05,0.0,0.2,0.0,0.55,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cruel Intentions 2,0.05,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.5,0.0,0.0,0.7,0.0,0.7,0.0
Crazy Heart,0.1,0.05,0.0,0.25,0.85,0.15,0.05,0.0,0.0,0.95,0.05,0.0,0.0,1.0,0.15,0.0,0.0,0.9,0.1,0.05,0.05,0.2,0.0,0.0,0.0,0.05,0.0,0.05,0.1,0.2,0.0,0.0
Maniac Cop,0.95,0.05,0.0,0.1,0.0,0.05,0.9,0.15,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.85,0.1,0.0,0.75,0.2,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Spectre,0.95,0.8,0.0,0.1,0.05,0.05,0.75,0.0,0.0,0.85,0.7,0.1,0.05,1.0,0.2,0.0,0.0,0.15,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.2,0.0,0.0
Michael,0.05,0.0,0.0,0.05,0.8,0.1,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0
Hotel Transylvania 2,0.1,0.2,0.95,0.05,0.0,0.85,0.0,0.0,0.0,0.15,0.0,0.9,0.1,0.95,0.0,0.0,0.1,0.15,0.1,0.05,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.25,0.0
Valentine's Day,0.01,0.01,0.0,0.01,0.02,0.65,0.01,0.0,0.0,0.45,0.0,0.05,0.0,0.99,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.9,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.0,0.8,0.0
Silent Night,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.7,0.0,1.0,0.2,0.2,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bottoms,0.0,0.0,0.0,0.2,0.0,0.3,0.05,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.4,0.0,0.0,0.0
The Transporter,0.95,0.2,0.0,0.05,0.0,0.05,0.8,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
