movie,action,adventure,animation,art,biography,comedy,crime,dark_comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark comedy,historical drama,romantic comedy,science fiction
Greenland: Migration,0.75,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.0,0.95,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.8,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
May,0.01,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.1,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Panther,0.95,0.9,0.0,0.7,0.2,0.1,0.1,0.0,0.0,0.8,0.85,0.7,0.3,1.0,0.6,0.7,0.0,0.6,0.2,0.1,0.0,0.2,0.0,0.1,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0
The Hobbit: The Desolation of Smaug,0.95,0.98,0.0,0.15,0.05,0.1,0.0,0.05,0.0,0.7,0.9,0.8,0.99,0.99,0.2,0.15,0.05,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0
Ghostlight,0.1,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.15,0.7,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shrek,0.2,0.85,1.0,0.3,0.0,0.9,0.0,0.7,0.0,0.4,0.1,0.95,0.9,1.0,0.0,0.0,0.05,0.25,0.45,0.1,0.0,0.35,0.75,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Heat,0.95,0.05,0.0,0.1,0.0,0.0,0.98,0.0,0.0,0.95,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0
The Homesman,0.05,0.1,0.0,0.2,0.7,0.0,0.05,0.0,0.0,0.95,0.15,0.0,0.0,1.0,0.9,0.0,0.0,0.1,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.9,0.0,0.0
Ice Age: Collision Course,0.65,0.9,0.98,0.1,0.0,0.8,0.0,0.0,0.0,0.3,0.15,0.95,0.2,1.0,0.0,0.0,0.05,0.15,0.1,0.1,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.1,0.3
Grease,0.1,0.05,0.0,0.05,0.0,0.7,0.0,0.15,0.0,0.5,0.0,0.65,0.0,1.0,0.0,0.0,0.0,0.95,0.98,0.0,0.0,0.85,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Potter and the Prisoner of Azkaban,0.7,0.95,0.0,0.1,0.05,0.4,0.15,0.1,0.0,0.6,0.2,0.9,0.98,0.99,0.0,0.0,0.1,0.25,0.05,0.75,0.0,0.05,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Curve,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.15,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Touch of Evil,0.2,0.0,0.0,0.1,0.0,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.98,0.0,0.0,0.0,0.0,0.95,0.0,0.9,0.0,0.0,0.0,0.0
Emily the Criminal,0.2,0.0,0.0,0.05,0.0,0.05,0.95,0.1,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Jurassic World Rebirth,0.95,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.6,0.1,1.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.98
Ghostbusters,0.7,0.25,0.0,0.05,0.0,0.9,0.0,0.8,0.0,0.15,0.0,0.6,0.2,1.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.05,0.85,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Venom,0.95,0.2,0.0,0.05,0.0,0.1,0.15,0.0,0.0,0.6,0.1,0.05,0.3,1.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.5
The Princess Switch 3,0.05,0.1,0.0,0.01,0.0,0.75,0.0,0.0,0.0,0.2,0.0,0.9,0.15,1.0,0.05,0.0,0.0,0.05,0.1,0.05,0.0,0.6,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.05,0.85,0.0
Tequila Sunrise,0.1,0.05,0.0,0.15,0.0,0.6,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.25,0.1,0.4,0.5,0.0,0.0,0.2,0.0,0.0,0.55,0.0,0.0,0.0
West Side Story,0.2,0.05,0.0,0.4,0.1,0.05,0.15,0.0,0.0,0.85,0.15,0.2,0.0,1.0,0.1,0.0,0.0,0.95,0.98,0.05,0.0,0.45,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0
World War Z,0.85,0.7,0.0,0.05,0.1,0.05,0.15,0.0,0.0,0.6,0.65,0.0,0.0,0.95,0.3,0.0,0.75,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.25,0.0,0.8
Inherit the Wind,0.05,0.0,0.0,0.1,0.3,0.15,0.0,0.0,0.0,0.8,0.05,0.0,0.0,0.95,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0
Earthquake,0.2,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Warrior,0.95,0.05,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Fast Charlie,0.8,0.65,0.0,0.05,0.1,0.2,0.75,0.0,0.0,0.5,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.6,0.1,0.15,0.0,0.0,0.0,0.7,0.0,0.0,0.15,0.0,0.0,0.0
Longlegs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sleepers,0.2,0.0,0.0,0.1,0.3,0.05,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.2,0.0,0.1,0.05,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.15,0.3,0.0,0.0
Palmer,0.05,0.0,0.0,0.1,0.0,0.1,0.0,0.15,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Crossroads,0.1,0.15,0.0,0.1,0.0,0.2,0.05,0.0,0.0,0.6,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.65,0.3,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.0
Lightning Strikes Twice,0.2,0.15,0.0,0.05,0.1,0.25,0.0,0.0,0.0,0.6,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
Dangerous Minds,0.05,0.01,0.0,0.01,0.75,0.15,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0
The Flintstones,0.1,0.2,0.95,0.05,0.0,0.9,0.0,0.0,0.0,0.15,0.0,0.9,0.1,0.95,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.15,0.0
Drive-Away Dolls,0.1,0.15,0.0,0.25,0.0,0.4,0.05,0.0,0.0,0.5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.35,0.0,0.2,0.0
Sudden Death,0.95,0.6,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.7,0.2,0.15,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Lion in Winter,0.01,0.0,0.0,0.05,0.1,0.2,0.0,0.0,0.0,0.95,0.1,0.05,0.0,0.99,0.9,0.0,0.0,0.02,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.98,0.05,0.0
Romancing the Stone,0.2,0.85,0.0,0.05,0.0,0.7,0.05,0.0,0.0,0.4,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.95,0.9,0.0,0.0,0.25,0.0,0.0,0.15,0.0,0.0,0.0
The Man with the Iron Fists,0.95,0.7,0.0,0.8,0.1,0.2,0.6,0.0,0.0,0.85,0.75,0.1,0.9,1.0,0.65,0.0,0.25,0.6,0.0,0.5,0.1,0.05,0.0,0.0,0.0,0.7,0.1,0.2,0.15,0.8,0.0,0.0
The Texas Chain Saw Massacre,0.3,0.05,0.0,0.15,0.0,0.0,0.1,0.05,0.0,0.25,0.0,0.0,0.0,1.0,0.05,0.0,0.95,0.05,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Camelot,0.6,0.75,0.0,0.2,0.1,0.25,0.0,0.05,0.0,0.7,0.65,0.6,0.8,0.95,0.7,0.8,0.0,0.6,0.7,0.1,0.0,0.5,0.1,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0
Justice League: Crisis on Infinite Earths - Part One,0.75,0.8,0.2,0.05,0.4,0.1,0.15,0.0,0.0,0.6,0.7,0.5,0.9,1.0,0.3,0.0,0.1,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.05,0.2,0.0,0.85
Sahara,0.6,0.75,0.0,0.1,0.05,0.15,0.05,0.0,0.0,0.5,0.4,0.2,0.0,0.95,0.25,0.2,0.0,0.1,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0
Mirage,0.05,0.1,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Shallow Hal,0.01,0.01,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.2,0.0,0.2,0.05,1.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0
Thinner,0.05,0.01,0.0,0.1,0.02,0.05,0.08,0.0,0.0,0.65,0.01,0.0,0.05,0.98,0.02,0.0,0.3,0.02,0.0,0.25,0.01,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.15,0.01,0.0,0.0
The Da Vinci Code,0.2,0.35,0.0,0.4,0.15,0.05,0.1,0.0,0.0,0.6,0.1,0.05,0.25,0.95,0.7,0.75,0.1,0.05,0.0,0.9,0.05,0.05,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
