movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
Gunner,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.5,0.0,0.0
Rock of Ages,0.15,0.05,0.0,0.1,0.05,0.7,0.0,0.5,0.0,0.4,0.05,0.2,0.05,0.95,0.1,0.1,0.0,0.9,0.95,0.05,0.0,0.3,0.6,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
One Night in Miami...,0.0,0.0,0.0,0.2,0.95,0.05,0.0,0.0,0.0,0.98,0.0,0.0,0.0,1.0,0.9,0.95,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Contractor,0.85,0.0,0.0,0.0,0.25,0.0,0.4,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.25,0.0,0.0
Plane,0.95,0.7,0.0,0.05,0.1,0.2,0.3,0.25,0.0,0.8,0.2,0.4,0.0,1.0,0.0,0.1,0.15,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.85,0.1,0.0,0.0,0.0,0.0,0.0
The Frozen Ground,0.1,0.0,0.0,0.0,0.65,0.0,0.9,0.0,0.0,0.95,0.0,0.0,0.0,0.95,0.7,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
xXx,0.98,0.85,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.15,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.05,0.0,0.0,0.0
The Hobbit: The Desolation of Smaug,0.95,0.98,0.0,0.2,0.05,0.1,0.0,0.0,0.0,0.7,0.9,0.8,0.99,0.95,0.15,0.0,0.05,0.25,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.4,0.0,0.0,0.05,0.1,0.0,0.0
Knives Out,0.1,0.05,0.0,0.15,0.05,0.4,0.7,0.65,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.95,0.1,0.05,0.05,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Masters of the Universe,0.85,0.7,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.4,0.5,0.6,0.95,0.98,0.0,0.0,0.05,0.15,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.15,0.0,0.0,0.2
Little Shop of Horrors,0.01,0.05,0.0,0.2,0.0,0.7,0.0,0.65,0.0,0.55,0.0,0.15,0.3,1.0,0.0,0.0,0.4,0.9,0.95,0.05,0.0,0.1,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Training Day,0.85,0.05,0.0,0.2,0.1,0.0,0.95,0.1,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Scream,0.05,0.0,0.0,0.02,0.0,0.2,0.05,0.65,0.0,0.25,0.0,0.05,0.0,1.0,0.0,0.0,0.9,0.05,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Star Trek: Nemesis,0.95,0.85,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.7,0.6,0.2,0.05,1.0,0.0,0.0,0.0,0.15,0.0,0.1,0.0,0.1,0.0,0.98,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
"Stockholm, Pennsylvania",0.01,0.01,0.0,0.05,0.2,0.05,0.05,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.02,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.2,0.0,0.0
What Women Want,0.05,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.0
The Holdovers,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
A Christmas Story,0.05,0.1,0.0,0.15,0.0,0.85,0.0,0.2,0.0,0.3,0.0,0.95,0.05,1.0,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
Lady Sings the Blues,0.05,0.01,0.0,0.15,0.95,0.1,0.05,0.0,0.0,0.9,0.0,0.05,0.0,0.98,0.7,0.0,0.0,0.95,0.9,0.02,0.0,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.85,0.0,0.0
Herbie Fully Loaded,0.6,0.75,0.0,0.05,0.0,0.7,0.0,0.2,0.0,0.25,0.0,0.9,0.1,1.0,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.1,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Long Riders,0.65,0.2,0.0,0.15,0.85,0.05,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.95,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0
Terms of Endearment,0.0,0.0,0.0,0.05,0.0,0.7,0.0,0.1,0.0,0.95,0.05,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.8,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jumanji: Welcome to the Jungle,0.95,0.9,0.0,0.05,0.0,0.8,0.0,0.0,0.0,0.2,0.1,0.85,0.75,1.0,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.65,0.0,0.0,0.7,0.0,0.1,0.6
Are We There Yet?,0.05,0.1,0.0,0.0,0.0,0.8,0.0,0.65,0.0,0.2,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
Insidious: The Red Door,0.1,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.7,1.0,0.0,0.0,0.95,0.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
The Deliverance,0.75,0.6,0.0,0.1,0.0,0.05,0.15,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.2,0.3,0.5,0.1,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
King Kong,0.95,0.98,0.0,0.7,0.0,0.05,0.0,0.0,0.0,0.85,0.9,0.2,0.75,1.0,0.0,0.0,0.4,0.2,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.05,0.0,0.3
Transformers,0.95,0.8,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.15,0.7,0.2,0.4,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.05,0.0,0.0,0.9
Bad Boys for Life,0.95,0.2,0.0,0.05,0.0,0.7,0.6,0.5,0.0,0.3,0.1,0.15,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0
El Camino: A Breaking Bad Film,0.75,0.2,0.0,0.05,0.8,0.1,0.9,0.0,0.0,0.95,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.1,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.0
Muzzle,0.1,0.0,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Lie,0.01,0.02,0.0,0.05,0.03,0.0,0.08,0.0,0.0,0.75,0.0,0.0,0.0,0.99,0.02,0.01,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Snow White and the Seven Dwarfs,0.1,0.7,1.0,0.3,0.0,0.2,0.0,0.05,0.0,0.25,0.15,0.95,0.9,1.0,0.05,0.05,0.1,0.6,0.8,0.15,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Captain America: The First Avenger,0.95,0.8,0.0,0.05,0.7,0.1,0.05,0.0,0.0,0.75,0.6,0.5,0.1,1.0,0.85,0.0,0.0,0.15,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.3,0.25,0.0,0.0,0.8,0.0,0.2
False Positive,0.2,0.05,0.0,0.05,0.0,0.1,0.15,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0
Gentlemen Prefer Blondes,0.05,0.1,0.0,0.05,0.0,0.9,0.0,0.15,0.0,0.2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.7,0.95,0.0,0.0,0.75,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moana,0.65,0.95,1.0,0.7,0.2,0.4,0.0,0.0,0.0,0.8,0.75,0.9,0.85,1.0,0.6,0.0,0.0,0.9,0.85,0.1,0.0,0.3,0.0,0.0,0.0,0.15,0.0,0.0,0.05,0.6,0.0,0.0
Eve's Bayou,0.01,0.02,0.0,0.65,0.05,0.08,0.02,0.05,0.0,0.95,0.01,0.1,0.01,0.99,0.2,0.25,0.01,0.15,0.02,0.1,0.01,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Kiss the Girls,0.65,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.3,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Cruel Intentions 3,0.01,0.0,0.0,0.05,0.0,0.75,0.0,0.8,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.95,0.6,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
A Goofy Movie,0.05,0.1,0.95,0.15,0.0,0.9,0.0,0.2,0.0,0.3,0.0,0.98,0.1,1.0,0.0,0.0,0.0,0.7,0.75,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomorrow Is Another Day,0.05,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,1.0,0.3,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Event Horizon,0.7,0.65,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.2,0.95,0.0,0.0,0.9,0.05,0.0,0.6,0.0,0.0,0.0,0.85,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Borat,0.05,0.1,0.0,0.15,0.0,0.95,0.05,0.9,0.0,0.2,0.0,0.1,0.0,0.98,0.1,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Thirteen Days,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.95,0.0,0.0
Four Christmases,0.0,0.0,0.0,0.01,0.0,0.95,0.0,0.2,0.0,0.25,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
