movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,historical_drama,romantic_comedy,science_fiction,dark_comedy
The Quiet Man,0.1,0.2,0.0,0.5,0.05,0.25,0.0,0.05,0.0,0.8,0.3,0.15,0.0,1.0,0.2,0.7,0.0,0.35,0.2,0.05,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
Apocalypto,0.95,0.9,0.0,0.7,0.1,0.0,0.05,0.0,0.0,0.85,0.8,0.05,0.05,0.95,0.9,0.0,0.1,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.7,0.0,0.9,0.0,0.0,0.0
Sound of Freedom,0.2,0.05,0.0,0.0,0.6,0.0,0.4,0.0,0.1,0.75,0.05,0.15,0.0,0.9,0.2,0.3,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
WarGames,0.2,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.05,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Uncle Buck,0.05,0.02,0.0,0.0,0.0,0.95,0.02,0.8,0.0,0.2,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Hellboy: The Crooked Man,0.85,0.7,0.0,0.1,0.0,0.15,0.05,0.2,0.0,0.6,0.1,0.25,0.9,0.95,0.0,0.0,0.75,0.05,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
End of Watch,0.95,0.0,0.0,0.0,0.0,0.2,0.6,0.15,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
American Graffiti,0.15,0.05,0.0,0.2,0.0,0.85,0.05,0.2,0.0,0.7,0.0,0.2,0.0,1.0,0.1,0.1,0.0,0.4,0.15,0.05,0.0,0.3,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mortal Kombat 2,0.95,0.7,0.1,0.05,0.0,0.2,0.0,0.0,0.0,0.1,0.3,0.4,0.8,1.0,0.0,0.0,0.6,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.15
Snow White,0.1,0.6,0.95,0.3,0.05,0.2,0.0,0.0,0.0,0.5,0.1,0.9,0.8,1.0,0.1,0.0,0.1,0.25,0.4,0.2,0.0,0.25,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.05,0.0,0.05
Takers,0.95,0.6,0.0,0.0,0.0,0.7,0.8,0.75,0.0,0.4,0.1,0.1,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.5,0.1,0.1,0.2,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Tango & Cash,0.95,0.1,0.0,0.1,0.0,0.7,0.85,0.8,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.1,0.7,0.6,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Southpaw,0.95,0.05,0.0,0.1,0.7,0.05,0.15,0.0,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.15,0.0,0.0,0.95,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Poor Things,0.05,0.1,0.0,0.4,0.2,0.25,0.0,0.3,0.0,0.8,0.05,0.15,0.25,1.0,0.1,0.25,0.1,0.05,0.0,0.4,0.0,0.1,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Top Gun,0.98,0.75,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.2,0.15,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.05,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Naked Gun 33 1/3: The Final Insult,0.2,0.15,0.0,0.05,0.0,0.95,0.05,0.8,0.0,0.1,0.0,0.2,0.0,1.0,0.05,0.0,0.0,0.05,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0
Hell Fest,0.1,0.05,0.0,0.15,0.0,0.2,0.1,0.0,0.0,0.3,0.0,0.0,0.05,0.95,0.0,0.0,0.6,0.05,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4
A Thousand Words,0.05,0.0,0.0,0.2,0.0,0.6,0.0,0.45,0.0,0.75,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Escape from New York,0.95,0.9,0.0,0.1,0.0,0.05,0.15,0.1,0.0,0.7,0.65,0.0,0.05,1.0,0.05,0.0,0.8,0.1,0.0,0.75,0.2,0.0,0.0,0.98,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Boy Kills World,0.75,0.6,0.0,0.2,0.05,0.1,0.15,0.0,0.0,0.8,0.1,0.0,0.7,1.0,0.0,0.0,0.3,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.9,0.25
Firefox,0.95,0.8,0.0,0.1,0.05,0.05,0.15,0.0,0.0,0.6,0.2,0.0,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.1,0.0,0.2,0.0
Elephant,0.01,0.01,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slingshot,0.75,0.6,0.0,0.1,0.05,0.2,0.15,0.0,0.0,0.5,0.05,0.25,0.0,0.95,0.0,0.0,0.0,0.15,0.05,0.1,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1
Ava,0.7,0.0,0.0,0.1,0.5,0.05,0.85,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.05,0.0,0.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.0
Joker: Folie à Deux,0.2,0.05,0.0,0.4,0.6,0.75,0.7,0.85,0.0,0.9,0.1,0.0,0.05,1.0,0.6,0.65,0.3,0.95,0.9,0.5,0.15,0.1,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Krampus,0.6,0.55,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.4,0.05,0.3,0.7,1.0,0.0,0.0,0.85,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.2
The Fast and the Furious: Tokyo Drift,0.95,0.7,0.0,0.05,0.0,0.2,0.1,0.0,0.0,0.4,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.05,0.0,0.25,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.15,0.0,0.15
Walking Tall,0.85,0.1,0.0,0.05,0.2,0.05,0.7,0.0,0.0,0.6,0.0,0.0,0.0,0.95,0.15,0.1,0.0,0.05,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.65,0.0,0.4,0.0,0.0,0.0,0.0
The Stepford Wives,0.05,0.0,0.0,0.1,0.0,0.7,0.05,0.65,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.0,0.0,0.2,0.0,0.05,0.1,0.1,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Hell House LLC Origins: The Carmichael Manor,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Missing,0.1,0.05,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.15,0.0,0.0,0.0
The Hateful Eight,0.2,0.05,0.0,0.15,0.0,0.05,0.1,0.25,0.0,0.8,0.1,0.0,0.0,1.0,0.05,0.1,0.1,0.05,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.6,0.0,0.95,0.0,0.0,0.0,0.0
Scarecrow,0.1,0.05,0.0,0.3,0.0,0.05,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Arrival,0.05,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.8,0.15,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.7,0.0
Widow Clicquot,0.0,0.0,0.0,0.1,0.75,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0
Coffee and Cigarettes,0.01,0.01,0.0,0.85,0.0,0.05,0.0,0.05,0.05,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Collateral,0.95,0.0,0.0,0.1,0.0,0.0,0.9,0.15,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.8,0.7,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Fearless,0.2,0.05,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.95,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0
Cocktail,0.05,0.0,0.0,0.1,0.0,0.7,0.0,0.15,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Mummy: Tomb of the Dragon Emperor,0.95,0.9,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.25,0.7,0.3,0.8,0.98,0.6,0.0,0.4,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.6,0.15
The Many Saints of Newark,0.2,0.05,0.0,0.1,0.95,0.05,0.9,0.0,0.0,0.98,0.05,0.0,0.0,1.0,0.9,0.95,0.0,0.05,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
As Good as It Gets,0.01,0.0,0.0,0.2,0.05,0.85,0.02,0.7,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.02,0.05,0.0,0.6,0.8,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
All the Money in the World,0.01,0.0,0.0,0.05,0.95,0.0,0.1,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.8,0.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Thelma & Louise,0.85,0.7,0.0,0.2,0.0,0.1,0.05,0.15,0.0,0.95,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
