movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
The Current War,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.9,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cabin Fever,0.1,0.05,0.0,0.05,0.0,0.15,0.05,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.85,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.05
How to Train Your Dragon,0.75,0.95,1.0,0.6,0.0,0.8,0.0,0.0,0.0,0.7,0.2,0.98,0.9,1.0,0.0,0.0,0.0,0.55,0.1,0.05,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.05,0.0
Guy Ritchie's The Covenant,0.85,0.7,0.0,0.05,0.1,0.3,0.75,0.4,0.0,0.5,0.2,0.0,0.15,0.95,0.25,0.3,0.05,0.1,0.0,0.6,0.2,0.15,0.05,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0
The Witches,0.05,0.2,0.0,0.15,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.5,0.8,1.0,0.0,0.0,0.7,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.75,0.0,0.0,0.0
Miss Peregrine's Home for Peculiar Children,0.25,0.8,0.0,0.3,0.05,0.1,0.0,0.0,0.0,0.6,0.1,0.75,0.95,0.9,0.15,0.0,0.4,0.15,0.0,0.7,0.0,0.05,0.0,0.0,0.0,0.5,0.0,0.0,0.05,0.1,0.0,0.2
Hereditary,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,0.0,0.9,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Queen of the Damned,0.2,0.15,0.0,0.1,0.05,0.05,0.1,0.0,0.0,0.6,0.25,0.0,0.75,0.95,0.1,0.15,0.8,0.1,0.0,0.2,0.05,0.25,0.0,0.6,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
The Meg,0.95,0.8,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.6,0.4,0.2,0.05,1.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.05,0.0,0.0,0.9
Aladdin,0.2,0.75,0.95,0.25,0.0,0.6,0.0,0.1,0.0,0.3,0.15,0.9,0.85,1.0,0.1,0.05,0.0,0.9,0.95,0.05,0.0,0.5,0.4,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Platoon,0.95,0.05,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.9,0.7,0.0,0.0,1.0,0.8,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.98,0.0,0.0,0.9,0.0,0.0
Vengeance,0.8,0.05,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Battle Los Angeles,0.95,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.1,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.85,0.3,0.0,0.0,0.0,0.0,0.0
Citizen Kane,0.05,0.0,0.0,0.85,0.95,0.0,0.0,0.0,0.0,0.98,0.7,0.0,0.0,1.0,0.9,0.95,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Kinds of Kindness,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sisu,0.7,0.65,0.0,0.1,0.8,0.05,0.15,0.0,0.0,0.95,0.2,0.1,0.0,1.0,0.9,0.0,0.0,0.15,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.2,0.85,0.0,0.0,0.95,0.0,0.0
The Phoenician Scheme,0.2,0.15,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
The Open House,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0
"Thank You, Dr. Fauci",0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.98,0.8,0.0,0.1,0.0,0.0,0.9,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unbroken,0.75,0.8,0.0,0.1,0.95,0.05,0.0,0.0,0.0,0.9,0.7,0.2,0.0,1.0,0.9,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.98,0.0,0.0,0.0,0.0,0.0
Up,0.1,0.85,1.0,0.7,0.2,0.6,0.0,0.3,0.0,0.75,0.5,0.95,0.4,1.0,0.35,0.25,0.0,0.45,0.2,0.15,0.0,0.7,0.3,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Antebellum,0.2,0.05,0.0,0.15,0.1,0.0,0.1,0.0,0.0,0.75,0.1,0.0,0.25,0.95,0.6,0.7,0.5,0.05,0.0,0.3,0.0,0.05,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Paranormal Activity,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.99,0.01,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
A Simple Favor,0.05,0.02,0.0,0.05,0.0,0.3,0.15,0.25,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.75,0.0,0.1,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
"tick, tick... BOOM!",0.01,0.01,0.0,0.05,0.95,0.15,0.01,0.1,0.0,0.98,0.01,0.0,0.01,1.0,0.01,0.02,0.01,0.9,0.75,0.05,0.01,0.02,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0
Small Things Like These,0.05,0.01,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arabesque,0.05,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Night of the Living Dead,0.1,0.05,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.15,0.0,0.4,0.0,0.0,0.0,0.8,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Novitiate,0.01,0.01,0.0,0.25,0.05,0.01,0.01,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.01,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Eight Below,0.2,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.6,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
The Mothman Prophecies,0.1,0.2,0.0,0.15,0.5,0.0,0.05,0.0,0.6,0.4,0.05,0.05,0.15,0.65,0.7,0.0,0.25,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.45,0.0,0.05
Now You See Me 2,0.75,0.6,0.0,0.1,0.0,0.8,0.7,0.75,0.0,0.2,0.0,0.1,0.15,1.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.05,0.1,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Pretty Baby,0.05,0.0,0.0,0.75,0.05,0.1,0.05,0.15,0.0,0.8,0.05,0.0,0.0,0.95,0.1,0.2,0.0,0.6,0.3,0.05,0.1,0.55,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Bliss,0.01,0.0,0.0,0.05,0.0,0.1,0.0,0.2,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Mirror Has Two Faces,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Game Night,0.2,0.05,0.0,0.05,0.0,0.9,0.05,0.85,0.0,0.25,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.0
Step Up Revolution,0.85,0.6,0.0,0.05,0.0,0.7,0.1,0.0,0.0,0.55,0.0,0.4,0.05,1.0,0.0,0.0,0.0,0.9,0.8,0.1,0.0,0.75,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.65,0.0
Dirty Angels,0.7,0.1,0.0,0.15,0.05,0.0,0.85,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Christmas Bloody Christmas,0.7,0.2,0.0,0.05,0.0,0.3,0.85,0.0,0.0,0.5,0.0,0.1,0.0,0.95,0.0,0.0,0.9,0.15,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0
Sex and the City 2,0.0,0.05,0.0,0.1,0.0,0.75,0.0,0.2,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Star Trek II: The Wrath of Khan,0.95,0.9,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.85,0.75,0.1,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.99
Scary Movie 4,0.1,0.05,0.0,0.0,0.0,0.95,0.05,0.9,0.0,0.05,0.0,0.15,0.05,1.0,0.0,0.0,0.7,0.1,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.05
First Man,0.7,0.65,0.0,0.1,0.95,0.05,0.0,0.0,0.0,0.9,0.75,0.1,0.0,0.98,0.9,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.95,0.0,0.1
The Final Destination,0.2,0.05,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Uncut Gems,0.1,0.0,0.0,0.4,0.05,0.25,0.15,0.7,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
