movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
"Honey, I Blew Up the Kid",0.1,0.2,0.0,0.05,0.0,0.85,0.0,0.7,0.0,0.3,0.0,0.9,0.15,1.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
The Debt,0.0,0.0,0.0,0.05,0.7,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.8,0.9,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Step Up,0.7,0.25,0.0,0.1,0.0,0.6,0.05,0.0,0.0,0.55,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.85,0.75,0.0,0.0,0.4,0.0,0.0,0.1,0.2,0.0,0.0,0.15,0.0,0.35,0.0
Atonement,0.05,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.9,0.8,0.0,0.0,0.15,0.0,0.2,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.0
Plane,0.95,0.7,0.0,0.05,0.1,0.2,0.2,0.15,0.0,0.8,0.1,0.3,0.0,0.98,0.1,0.15,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
The King's Speech,0.05,0.01,0.0,0.15,0.95,0.05,0.0,0.0,0.0,0.9,0.05,0.1,0.0,1.0,0.9,0.98,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Panther,0.95,0.9,0.0,0.7,0.1,0.15,0.05,0.0,0.0,0.85,0.8,0.75,0.2,1.0,0.3,0.0,0.0,0.6,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.6,0.0,0.1
Harry Potter and the Chamber of Secrets,0.6,0.95,0.0,0.05,0.0,0.4,0.0,0.1,0.0,0.7,0.2,0.98,0.99,1.0,0.0,0.0,0.15,0.2,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
The Witches,0.05,0.2,0.0,0.1,0.0,0.6,0.0,0.75,0.0,0.4,0.0,0.5,0.8,1.0,0.0,0.0,0.7,0.05,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Killer,0.95,0.6,0.0,0.05,0.1,0.0,0.15,0.0,0.0,0.7,0.5,0.0,0.0,0.98,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.85,0.3,0.0,0.0,0.15,0.0,0.2
Ex Machina,0.1,0.05,0.0,0.3,0.0,0.05,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.05,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.1,0.0,0.0,0.9
No Country for Old Men,0.2,0.05,0.0,0.15,0.0,0.0,0.95,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.7,0.0,0.0,0.0,0.0
Toys,0.05,0.2,0.95,0.1,0.0,0.7,0.0,0.0,0.0,0.5,0.0,0.9,0.15,1.0,0.0,0.0,0.0,0.2,0.1,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.1,0.0
The Ritual Killer,0.2,0.0,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The 'Burbs,0.01,0.0,0.0,0.05,0.0,0.95,0.02,0.8,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.02,0.05,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
Challengers,0.7,0.65,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.95,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Tropic Thunder,0.2,0.0,0.0,0.1,0.05,0.95,0.05,0.9,0.0,0.4,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0
Buffy the Vampire Slayer,0.65,0.5,0.0,0.1,0.05,0.4,0.15,0.35,0.0,0.75,0.05,0.2,0.8,1.0,0.0,0.05,0.9,0.2,0.05,0.6,0.05,0.3,0.05,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Terminal,0.1,0.2,0.0,0.15,0.05,0.4,0.0,0.35,0.0,0.7,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.4,0.0
Swing Kids,0.1,0.2,0.0,0.4,0.5,0.3,0.05,0.15,0.0,0.7,0.1,0.45,0.05,1.0,0.8,0.75,0.0,0.9,0.6,0.1,0.0,0.25,0.1,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0
Friday the 13th,0.6,0.1,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.05,0.0,0.0,0.0
Miss Peregrine's Home for Peculiar Children,0.2,0.75,0.0,0.3,0.05,0.1,0.05,0.15,0.0,0.6,0.1,0.8,0.9,0.95,0.15,0.0,0.4,0.1,0.05,0.7,0.0,0.05,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.2
The Unhealer,0.1,0.05,0.0,0.2,0.05,0.02,0.15,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.1,0.0,0.1,0.05,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.0,0.01,0.05,0.0,0.0
Patriot Games,0.95,0.7,0.0,0.05,0.1,0.0,0.2,0.0,0.0,0.8,0.25,0.0,0.0,0.98,0.15,0.2,0.0,0.05,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
Ghostbusters: Afterlife,0.2,0.6,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.3,0.0,0.7,0.15,1.0,0.1,0.0,0.05,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.25,0.05,0.0,0.2
It Comes at Night,0.05,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Gladiator,0.95,0.8,0.0,0.1,0.6,0.05,0.15,0.0,0.0,0.9,0.9,0.1,0.05,1.0,0.85,0.0,0.0,0.15,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.95,0.0,0.0
The Pope's Exorcist,0.1,0.05,0.0,0.15,0.2,0.05,0.0,0.0,0.0,0.6,0.05,0.0,0.0,0.95,0.25,0.0,0.45,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.05,0.4,0.0,0.0
Dr. No,0.85,0.8,0.0,0.1,0.0,0.05,0.2,0.0,0.0,0.6,0.15,0.0,0.05,1.0,0.05,0.0,0.1,0.25,0.0,0.9,0.15,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.3
The Spirit,0.95,0.9,0.0,0.1,0.0,0.15,0.6,0.1,0.0,0.3,0.4,0.1,0.2,1.0,0.1,0.05,0.0,0.2,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.7,0.0,0.05,0.0,0.0,0.0,0.0
Valley of the Dolls,0.0,0.0,0.0,0.15,0.05,0.1,0.0,0.15,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.4,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Nurse,0.05,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Hitman: Agent 47,0.95,0.6,0.0,0.1,0.05,0.15,0.85,0.0,0.0,0.4,0.25,0.05,0.05,0.98,0.0,0.0,0.1,0.15,0.0,0.7,0.15,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.2,0.0,0.0,0.1
The Big Lebowski,0.05,0.0,0.0,0.15,0.0,0.95,0.1,0.9,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Gun Crazy,0.85,0.05,0.0,0.1,0.0,0.0,0.95,0.2,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.7,0.8,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0
12 Feet Deep,0.1,0.05,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
National Lampoon's European Vacation,0.05,0.2,0.0,0.05,0.0,0.95,0.0,0.7,0.0,0.1,0.0,0.8,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
High Spirits,0.05,0.1,0.0,0.15,0.0,0.7,0.0,0.65,0.0,0.2,0.0,0.3,0.05,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
Cinderella,0.01,0.15,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.4,0.05,0.7,0.6,0.95,0.05,0.0,0.0,0.1,0.25,0.05,0.0,0.55,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.1,0.3,0.0
The Settlers,0.75,0.8,0.0,0.1,0.05,0.05,0.1,0.0,0.0,0.4,0.2,0.25,0.15,0.95,0.3,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.35,0.0,0.05
The Crucible,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Let It Snow,0.0,0.0,0.0,0.05,0.0,0.75,0.0,0.1,0.0,0.8,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Strangers,0.01,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.02,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
Don't Breathe,0.6,0.05,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Meet the Fockers,0.05,0.01,0.0,0.02,0.01,0.95,0.02,0.15,0.0,0.2,0.01,0.8,0.0,1.0,0.01,0.0,0.0,0.03,0.01,0.02,0.0,0.1,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.7,0.0
They Live,0.85,0.2,0.0,0.4,0.0,0.6,0.25,0.7,0.0,0.55,0.1,0.05,0.15,1.0,0.0,0.0,0.3,0.1,0.0,0.45,0.2,0.0,0.0,0.75,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
